,SCH_DEG,MAIN,NUMBRANCH,PREDDEG,HIGHDEG,CONTROL,CCBASIC,CCUGPROF,CCSIZSET,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,TUITFTE,INEXPFTE,POOLYRS,POOLYRS200,PCTFLOAN,CDR2,CDR3,COMP_ORIG_YR2_RT,WDRAW_ORIG_YR2_RT,COMP_ORIG_YR3_RT,WDRAW_ORIG_YR3_RT,COMP_ORIG_YR4_RT,WDRAW_ORIG_YR4_RT,COMP_ORIG_YR6_RT,WDRAW_ORIG_YR6_RT,COMP_ORIG_YR8_RT,WDRAW_ORIG_YR8_RT,RPY_1YR_RT,COMPL_RPY_1YR_RT,NONCOM_RPY_1YR_RT,RPY_3YR_RT,COMPL_RPY_3YR_RT,NONCOM_RPY_3YR_RT,RPY_5YR_RT,COMPL_RPY_5YR_RT,NONCOM_RPY_5YR_RT,RPY_7YR_RT,INC_PCT_LO,INC_PCT_M1,INC_PCT_M2,PAR_ED_PCT_PS,DEBT_MDN,GRAD_DEBT_MDN,WDRAW_DEBT_MDN,FEMALE_DEBT_MDN,MALE_DEBT_MDN,DEBT_N,GRAD_DEBT_N,WDRAW_DEBT_N,FEMALE_DEBT_N,MALE_DEBT_N,FAMINC,MD_FAMINC,FAMINC_IND,PCT_WHITE,PCT_BLACK,PCT_ASIAN,PCT_HISPANIC,PCT_BA,PCT_GRAD_PROF,PCT_BORN_US,MEDIAN_HH_INC,POVERTY_RATE,UNEMP_RATE,ICLEVEL,UGDS_MEN,UGDS_WOMEN,OPENADMP,FTFTPCTPELL,FTFTPCTFLOAN,CNTOVER150_1YR
1571,3.0,1,1,3,4,2,19.0,13.0,10.0,0.0,1023.0,0.5161,0.2434,0.1544,0.0176,0.0059,0.0029,0.0274,0.0323,0.0,0.1056,12725.0,6958.0,2.0,2.0,0.7979,0.065,0.051,0.135338345865,0.172932330827,0.318181818182,0.157894736842,0.465994962217,0.166246851385,0.517021276596,0.148936170213,0.47641509434,0.120283018868,0.4527845036,0.6120689655,0.3368200837,0.5196759259,0.691011236,0.3996062992,0.6260053619,0.7837837838,0.4987893462,0.6953242836,0.3707250342,0.1792065663,0.1422708618,0.6325301205,19209.0,25000.0,12000.0,19000.0,19250.0,931.0,429.0,502.0,629.0,302.0,53336.967168,38722.0,31649.917355,81.620002746582,11.8900003433227,1.85000002384185,5.05999994277954,19.1299991607666,9.77000045776367,94.4499969482422,67638.05,5.94000005722045,2.84999990463256,1,0.3881,0.6119,2.0,0.5294,0.7386,289.0
598,1.0,1,1,1,1,1,-2.0,-2.0,-2.0,0.0,691.0,0.8003,0.1491,0.0246,0.013,0.0043,0.0014,0.0072,0.0,0.0,0.3126,3138.0,10825.0,2.0,2.0,0.0,0.0,0.0869703326976054,0.638095238095,0.261904761905,0.675257731959,0.221649484536,0.622489959839,0.269076305221,0.651282051282,0.205128205128,0.184210526316,0.1883543183037417,0.4361639962783167,0.5468781949183574,0.3470241690231884,0.4754765902077628,0.5846318995346723,0.3894773273565057,0.5153843116427258,0.6295410109199638,0.4355592795536239,0.5626655941568187,0.742014742,0.1744471744,0.1261318109006949,0.4819277108,11397.64935064935,15945.298883928572,6681.385057471264,12280.061078456429,11445.868898543316,2678.385120813904,1282.5475352112676,1496.1243397887324,2021.227765726681,1007.708604483008,20566.714988,17933.0,17468.485944,84.5800018310547,10.829999923706,0.80000001192092,6.63999986648559,11.1300001144409,5.51999998092651,92.5699996948242,49899.76,8.19999980926513,2.24000000953674,3,0.6006,0.3994,1.0,0.3768,0.0,190.0
4516,1.0,0,5,1,1,3,-2.0,-2.0,-2.0,0.0,128.0,0.1484,0.0547,0.7031,0.0,0.0078,0.0,0.0313,0.0,0.0547,0.0,8727.0,2881.0,2.0,2.0,0.6823,0.215,0.124,0.548696844993,0.264746227709,0.46452866861,0.34110787172,0.444166666667,0.325833333333,0.510993176649,0.250189537528,0.500269832704,0.262277388019,0.1840450182,0.2522796353,0.1024709302,0.2181580666,0.2939759036,0.1283880171,0.2272574689,0.3061617458,0.1407459536,0.2791310072,0.7505707763,0.1301369863,0.0633561644,0.4209677419,5500.0,6333.0,4750.0,5500.0,5500.0,1083.0,677.0,406.0,1042.0,41.0,22113.642123,14391.5,15514.674503,76.1461475169641,12.59515768395575,2.940960700933222,12.785574950469384,14.37173128372222,7.868002920928614,89.17488898151937,58330.236984473566,10.492974269974278,3.8103905911586704,3,0.0234,0.9766,1.0,0.7866,0.7683,277.0
386,3.0,1,1,3,4,2,22.0,13.0,11.0,0.0,1279.0,0.4941,0.0414,0.208,0.0461,0.0203,0.0117,0.0203,0.0571,0.1009,0.1384,14878.0,6107.0,2.0,2.0,0.6395,0.029,0.05,0.166246851385,0.173803526448,0.418879056047,0.206489675516,0.475,0.1825,0.548913043478,0.135869565217,0.48275862069,0.169278996865,0.5626168224,0.66,0.5044776119,0.6157989228,0.7149758454,0.5571428571,0.6832460733,0.7807486631,0.5897435897,0.7980456026,0.3617363344,0.1237942122,0.1720257235,0.6731107206,16167.0,22334.0,9500.0,17700.0,15000.0,827.0,409.0,418.0,500.0,327.0,61288.308682,47787.5,31249.643216,76.120002746582,3.94000005722045,7.44999980926513,15.2100000381469,18.3899993896484,9.06999969482422,85.120002746582,76498.11,6.38999986648559,3.5,1,0.3995,0.6005,2.0,0.3684,0.6316,224.0
2165,3.0,0,2,3,4,2,22.0,11.0,8.0,0.0,862.0,0.2784,0.1891,0.0696,0.0128,0.0186,0.0,0.0371,0.0777,0.3167,0.0626,11036.0,5848.0,2.0,2.0,0.6452,0.116,0.131,0.094650205761,0.325102880658,0.250639386189,0.260869565217,0.266826923077,0.293269230769,0.318279569892,0.184946236559,0.250896057348,0.207885304659,0.3642072214,0.484375,0.3123595506,0.4105571848,0.5867346939,0.3395061728,0.4836223507,0.6234567901,0.4201680672,0.5623529412,0.3894736842,0.1929824561,0.1450292398,0.6331658291,9500.0,22750.0,5500.0,9500.0,8750.0,1105.0,289.0,816.0,457.0,648.0,52800.315789,39516.0,25263.508475,75.6999969482422,16.6299991607666,2.01999998092651,5.46000003814697,16.329999923706,8.88000011444091,92.6100006103515,64861.88,8.0,3.1800000667572,1,0.442,0.558,2.0,0.5602,0.8272,185.0
1459,3.0,1,1,3,4,2,29.0,5.0,6.0,0.0,708.0,0.7952,0.0523,0.0466,0.0438,0.0014,0.0014,0.0254,0.0226,0.0113,0.8898,18333.0,6688.0,2.123244602808636,2.142507236695613,0.6051,0.02,0.02,0.489795918367,0.151020408163,0.667953667954,0.119691119691,0.726643598616,0.134948096886,0.734982332155,0.141342756184,0.638095238095,0.146031746032,0.5846905537,0.7058823529,0.4343065693,0.6682316119,0.7777777778,0.5347222222,0.7078986587,0.782967033,0.6188925081,0.7540650407,0.5152941176,0.1647058824,0.1482352941,0.518134715,12990.0,15625.0,7922.0,12831.0,13063.0,704.0,452.0,252.0,391.0,313.0,40527.531765,28076.0,30465.469751,84.2300033569336,9.64999961853027,3.16000008583068,2.10999989509582,16.2700004577636,9.1899995803833,90.4499969482422,78019.08,5.23000001907348,2.9300000667572,1,0.5127,0.4873,1.3694438701674592,0.5584909911801763,0.5268016799664007,475.0
1750,2.0,1,1,2,2,1,2.0,2.0,4.0,0.0,6812.0,0.5373,0.185,0.1406,0.047,0.0019,0.0013,0.0398,0.0216,0.0255,0.504,4359.0,2923.0,2.0,2.0,0.1241,0.068,0.083,0.147421524664,0.414798206278,0.178674351585,0.390778097983,0.189271255061,0.391194331984,0.220489977728,0.356347438753,0.186594202899,0.190217391304,0.3838832487,0.5079872204,0.3531274743,0.4408408408,0.5953757225,0.40030326,0.5067873303,0.7123893805,0.4645454545,0.5828220859,0.5094231868,0.1844660194,0.1476299258,0.5222631403,6250.0,9950.0,5500.0,6550.0,5500.0,1581.0,399.0,1182.0,1025.0,556.0,39222.726728,28409.0,26178.527634,70.4599990844726,21.7099990844726,2.6800000667572,5.78999996185302,15.7200002670288,7.38999986648559,90.6399993896484,75967.2,4.26999998092651,3.06999993324279,2,0.3796,0.6204,1.0,0.3948,0.1085,303.0
4113,2.0,1,1,2,4,3,26.0,12.0,9.0,0.0,1508.0,0.179,0.0358,0.3647,0.2129,0.0066,0.0312,0.0603,0.0,0.1094,0.0,16670.0,2870.0,2.0,4.0,0.7977,0.029,0.026,0.546594982079,0.179211469534,0.657142857143,0.173214285714,0.717910447761,0.14328358209,0.716446124764,0.126654064272,0.696793002915,0.169096209913,0.4730769231,0.5415896488,0.3179916318,0.5308641975,0.6093189964,0.3571428571,0.5694716243,0.6126582278,0.4224137931,0.5782608696,0.5291479821,0.1847533632,0.1210762332,0.5836820084,19499.0,20002.0,4750.0,19282.0,20000.0,1099.0,755.0,344.0,830.0,269.0,40906.01704,26961.0,30144.156206,70.5400009155273,2.36999988555908,12.5699996948242,21.6200008392334,24.2600002288818,12.1999998092651,74.75,90341.71,5.15999984741211,2.78999996185302,1,0.2427,0.7573,2.0,0.5528,0.8224,621.0
3516,1.0,1,1,1,1,1,-2.0,-2.0,-2.0,0.0,75.0,0.6933,0.1333,0.04,0.0267,0.0267,0.0133,0.0667,0.0,0.0,0.24,7879.0,7978.0,2.0,2.0,0.7065,0.047,0.038,0.3425161502098497,0.2878495205826216,0.4502883382338015,0.2819515119424101,0.4847121774627148,0.276829904139649,0.4958883120639391,0.253801107928776,0.4515947604880601,0.1883543183037417,0.5737704918,0.5468781949183574,0.3470241690231884,0.6721311475,0.5846318995346723,0.3894773273565057,0.5227272727,0.6295410109199638,0.4355592795536239,0.5903614458,0.4528301887,0.3396226415,0.0943396226,0.5600308676121174,8250.0,9500.0,4750.0,12280.061078456429,11445.868898543316,113.0,92.0,21.0,2021.227765726681,1007.708604483008,35608.716981,29854.0,33764.233333,92.4400024414062,2.08999991416931,0.62000000476837,1.69000005722045,18.1800003051757,10.7799997329711,94.1600036621093,63914.25,5.44000005722045,3.08999991416931,3,0.04,0.96,2.0,0.6429,0.7143,67.0
1793,3.0,1,1,3,4,2,15.0,14.0,14.0,0.0,4688.0,0.3631,0.0892,0.1064,0.2515,0.0019,0.0011,0.0591,0.1165,0.0113,0.0,15790.0,62979.0,2.0,2.0,0.0308,0.015,0.007,0.3425161502098497,0.074168797954,0.831804281346,0.2819515119424101,0.919770773639,0.034383954155,0.910714285714,0.035714285714,0.857142857143,0.1883543183037417,0.8321678322,0.5468781949183574,0.3470241690231884,0.8639455782,0.5846318995346723,0.3894773273565057,0.8520710059,0.6295410109199638,0.4355592795536239,0.9243243243,0.367576244,0.2423756019,0.1958266453,0.7226027397,10355.0,10450.0,8125.0,9330.0,11489.0,229.0,167.0,62.0,111.0,118.0,63667.640449,37036.0,21369.014411282275,72.9499969482422,13.2799997329711,6.11999988555908,11.0,22.3099994659423,15.6800003051757,83.75,81428.25,6.76999998092651,3.52999997138977,1,0.4938,0.5062,2.0,0.2472,0.021,554.0
228,2.0,1,1,2,4,2,26.0,13.0,6.0,0.0,239.0,0.0418,0.3347,0.3054,0.1213,0.0,0.0,0.046,0.0084,0.1423,0.2971,32952.0,27422.0,4.0,4.0,0.6061,0.048,0.016,0.535714285714,0.2878495205826216,0.845070422535,0.2819515119424101,0.746031746032,0.276829904139649,0.484848484848,0.253801107928776,0.610169491525,0.1883543183037417,0.3867924528,0.511627907,0.3015873016,0.4636363636,0.6,0.3692307692,0.6108374384,0.6797385621,0.4,0.6807228916,0.5806451613,0.1693548387,0.1048387097,0.5229357798,14894.0,18750.0,9500.0,12500.0,18750.0,161.0,110.0,51.0,110.0,51.0,36853.217742,23199.5,22383.505618,40.8300018310546,19.1399993896484,10.4099998474121,43.2700004577636,12.9899997711181,6.46999979019165,65.4400024414062,55906.67,16.4300003051757,5.30999994277954,1,0.3222,0.6778,2.0,0.6364,0.8182,85.0
1028,1.0,1,1,1,1,3,-2.0,-2.0,-2.0,0.0,97.0,0.4742,0.3093,0.0928,0.0103,0.0103,0.0,0.1031,0.0,0.0,0.0,7146.0,3423.0,2.0,2.0,0.6207,0.16,0.15,0.6,0.2878495205826216,0.4502883382338015,0.2819515119424101,0.4847121774627148,0.276829904139649,0.512820512821,0.253801107928776,0.473684210526,0.1883543183037417,0.2380952381,0.5468781949183574,0.3470241690231884,0.265625,0.5846318995346723,0.3894773273565057,0.3793103448,0.6295410109199638,0.4355592795536239,0.5161290323,0.6222222222,0.1554433811001949,0.1261318109006949,0.4,10733.0,12000.0,5500.0,13000.0,9500.0,64.0,44.0,20.0,27.0,37.0,24132.4,20845.0,17253.34375,86.9400024414062,9.82999992370605,0.6700000166893,1.87000000476837,11.8000001907348,6.19999980926513,96.4300003051758,49247.14,8.71000003814697,3.45000004768371,2,0.6392,0.3608,1.0,0.6604,0.5849,884.7077309868007
4768,1.0,0,2,1,1,3,-2.0,-2.0,-2.0,0.0,184.0,0.0,0.0815,0.9076,0.0,0.0,0.0,0.0,0.0,0.0109,0.0,2885.0,1846.0,2.0,2.0,0.5638,0.0913084990168232,0.168,0.792048929664,0.146788990826,0.78021978022,0.131868131868,0.774647887324,0.154929577465,0.742574257426,0.151815181518,0.755605381166,0.12331838565,0.1829268293,0.2075055188,0.0909090909,0.2177700348,0.2406181015,0.132231405,0.1797235023,0.2061403509,0.1179487179,0.5626655941568187,0.8106796117,0.1051779935,0.0469255663,0.3156424581,9500.0,9500.0,5718.0,9500.0,9500.0,627.0,491.0,136.0,533.0,94.0,17649.338188,11476.0,10725.272953,76.1461475169641,12.59515768395575,2.940960700933222,12.785574950469384,14.37173128372222,7.868002920928614,89.17488898151937,58330.236984473566,10.492974269974278,3.8103905911586704,3,0.1087,0.8913,1.0,0.7168,0.578,227.0
498,1.0,1,5,1,1,3,-2.0,-2.0,-2.0,0.0,383.0,0.2324,0.2715,0.4151,0.0078,0.0052,0.0,0.0574,0.0,0.0104,0.0,12394.0,2055.0,2.0,2.0,0.6844,0.115,0.135,0.492395437262,0.36216730038,0.518038852914,0.367252543941,0.554736842105,0.331578947368,0.524728588661,0.291917973462,0.547195622435,0.274965800274,0.2077922078,0.2618083671,0.1523545706,0.2478231748,0.30171278,0.1920980926,0.3260273973,0.4009433962,0.2222222222,0.325170068,0.8270540172,0.0985020427,0.0403994553,0.3262711864,9176.0,12074.0,5500.0,9500.0,7578.0,2342.0,998.0,1344.0,2077.0,265.0,17161.585565,12000.0,14306.927869,59.9099998474121,19.9400005340576,2.51999998092651,22.7299995422363,12.5900001525878,8.72999954223632,74.7399978637695,55594.28,14.5200004577636,5.59000015258789,2,0.0705,0.9295,1.0,0.7165,0.8031,672.0
1859,2.0,1,1,3,3,2,26.0,5.0,6.0,0.0,254.0,0.4331,0.1929,0.1575,0.189,0.0,0.0079,0.0197,0.0,0.0,0.4173,11770.0,4371.0,4.0,2.142507236695613,0.7433,0.016,0.0,0.357142857143,0.2878495205826216,0.5,0.2819515119424101,0.598039215686,0.276829904139649,0.878048780488,0.253801107928776,0.820895522388,0.1883543183037417,0.6285714286,0.7047619048,0.4,0.7034482759,0.7570093458,0.5526315789,0.8165137615,0.6295410109199638,0.4355592795536239,0.8343949045,0.4234234234,0.2162162162,0.1261261261,0.630952381,16688.0,15375.0,18750.0,16688.0,16376.0,193.0,148.0,45.0,165.0,28.0,51748.918919,37001.0,44820.329545,54.0999984741211,21.2600002288818,9.0,22.0300006866455,18.0499992370605,12.8800001144409,62.310001373291,60572.58,15.1000003814697,4.92000007629394,1,0.1102,0.8898,1.3694438701674592,0.5584909911801763,0.5268016799664007,55.0
902,3.0,1,1,3,4,1,18.0,13.0,14.0,0.0,5854.0,0.5806,0.2161,0.131,0.0138,0.0022,0.001,0.0278,0.0101,0.0173,0.1461,6664.0,13424.0,2.0,2.0,0.6341,0.051,0.079,0.144688644689,0.184065934066,0.353978494624,0.158279569892,0.484474373363,0.157875046764,0.535625664658,0.131868131868,0.586083213773,0.110114777618,0.547086845,0.6818335019,0.3865917302,0.5898019975,0.718677686,0.4444444444,0.6919535997,0.8207847296,0.5518831668,0.7690700104,0.4166866459,0.1697434668,0.1524814193,0.6229244778,20000.0,25047.0,12000.0,20785.0,18750.0,4456.0,2572.0,1884.0,2422.0,2034.0,52192.447614,36222.0,22404.649645,85.9300003051757,7.73999977111816,2.29999995231628,6.01999998092651,15.6599998474121,8.32999992370605,92.9000015258789,67698.0,6.13000011444091,3.48000001907348,1,0.4513,0.5487,2.0,0.5011,0.6357,2543.0
3818,1.0,1,1,1,1,2,-2.0,-2.0,-2.0,0.0,42.0,0.7143,0.2381,0.0238,0.0238,0.0,0.0,0.0,0.0,0.0,0.2857,7039.0,2480.0,2.0,4.0,0.2576,0.03,0.126,0.3425161502098497,0.2878495205826216,0.4502883382338015,0.2819515119424101,0.4847121774627148,0.276829904139649,0.4958883120639391,0.253801107928776,0.4515947604880601,0.1883543183037417,0.4186046512,0.5468781949183574,0.3470241690231884,0.4444444444,0.5846318995346723,0.3894773273565057,0.625,0.6295410109199638,0.4355592795536239,0.5626655941568187,0.6764705882,0.1554433811001949,0.1470588235,0.5600308676121174,7389.0,15945.298883928572,6681.385057471264,12280.061078456429,11445.868898543316,31.0,1282.5475352112676,1496.1243397887324,2021.227765726681,1007.708604483008,28223.352941,16523.5,23332.169811,76.1461475169641,12.59515768395575,2.940960700933222,12.785574950469384,14.37173128372222,7.868002920928614,89.17488898151937,58330.236984473566,10.492974269974278,3.8103905911586704,3,0.1905,0.8095,1.0,0.3333,0.6667,21.0
701,3.0,1,1,3,4,1,16.0,15.0,16.0,0.0,22275.0,0.5764,0.2668,0.0731,0.0216,0.0036,0.0014,0.0398,0.0123,0.005,0.1317,5810.0,6628.0,2.0,2.0,0.4906,0.08,0.053,0.099151743638,0.22507068803,0.26868614447,0.211148951425,0.408387329014,0.198884089273,0.482206708667,0.170611271922,0.454256564643,0.152701120589,0.478645687,0.5898644667,0.3772824919,0.5230109204,0.6357523116,0.4254183847,0.5698589458,0.6849180328,0.4746268657,0.6274985989,0.3285752761,0.1520333962,0.1618637221,0.7489965596,16500.0,23250.0,9542.0,17046.0,15500.0,12387.0,6187.0,6200.0,7205.0,5182.0,65829.271209,49236.0,22428.482121,68.6100006103515,26.1100006103515,1.90999996662139,4.09000015258789,15.869999885559,8.42000007629394,93.2099990844726,62772.56,9.61999988555908,3.42000007629394,1,0.4287,0.5713,2.0,0.3789,0.5272,4459.0
3159,2.0,1,1,2,2,1,2.0,2.0,3.0,0.0,3804.0,0.5526,0.0318,0.1275,0.0623,0.0081,0.0089,0.1377,0.0121,0.0589,0.3751,2201.0,7583.0,2.0,2.0,0.0828,0.142,0.139,0.15625,0.366987179487,0.264673311185,0.409745293466,0.321110009911,0.398414271556,0.244663382594,0.407224958949,0.156634746922,0.21340629275,0.3707753479,0.5445026178,0.3300613497,0.4226305609,0.5658536585,0.3872135103,0.4393004115,0.6767676768,0.412371134,0.5172413793,0.6757142857,0.1766666667,0.100952381,0.5731225296,6334.0,11000.0,5424.0,6403.0,6334.0,922.0,247.0,675.0,578.0,344.0,24632.757143,18874.5,19707.221748,85.3399963378906,2.45000004768371,4.25,4.75,17.5599994659423,10.369999885559,91.370002746582,62670.38,6.46000003814697,3.98000001907348,2,0.4048,0.5952,1.0,0.3493,0.0595,291.0
2444,1.0,1,1,1,1,3,-2.0,-2.0,-2.0,0.0,50.0,0.42,0.02,0.34,0.0,0.02,0.0,0.14,0.0,0.06,0.0,12805.0,8111.0,2.0,2.0,0.7386,0.163,0.083,0.625,0.2878495205826216,0.458333333333,0.2819515119424101,0.461538461538,0.276829904139649,0.659090909091,0.253801107928776,0.673913043478,0.1883543183037417,0.2127659574,0.5468781949183574,0.3470241690231884,0.2365591398,0.1929824561,0.3055555556,0.1743119266,0.6295410109199638,0.4355592795536239,0.2921348315,0.7142857143,0.1554433811001949,0.1261318109006949,0.4358974359,8656.0,8780.0,6729.0,8653.0,8657.0,65.0,44.0,21.0,43.0,22.0,21294.303571,14953.0,15562.131579,84.2699966430664,1.12000000476837,1.86000001430511,13.2299995422363,12.5900001525878,6.48999977111816,89.2799987792968,54409.11,9.52999973297119,4.71999979019165,2,0.14,0.86,1.0,0.68,0.66,21.0
2680,3.0,1,1,3,4,1,18.0,12.0,14.0,0.0,2828.0,0.7588,0.0714,0.0718,0.0198,0.0039,0.0018,0.0523,0.0067,0.0134,0.0615,12594.0,12803.0,2.0,2.0,0.4519,0.046,0.031,0.099099099099,0.111111111111,0.631048387097,0.100806451613,0.678181818182,0.096363636364,0.679054054054,0.10472972973,0.638733705773,0.113594040968,0.6789976134,0.7709611452,0.5501432665,0.7093541203,0.842209073,0.537084399,0.7542662116,0.8747433265,0.6045918367,0.7889784946,0.2425978988,0.1155682904,0.1547277937,0.8118118118,18500.0,23000.0,11854.0,15000.0,19142.0,1223.0,730.0,493.0,174.0,1049.0,87515.068768,70469.0,34130.103825,76.4000015258789,17.5100002288818,2.23000001907348,5.03999996185302,18.1599998474121,9.77000045776367,92.7699966430664,66736.53,7.44000005722046,2.97000002861022,1,0.8617,0.1383,2.0,0.1873,0.4861,776.0
4734,1.0,0,8,1,1,3,-2.0,-2.0,-2.0,0.0,901.0,0.2952,0.141,0.535,0.0,0.0,0.0089,0.02,0.0,0.0,0.0,14850.0,1702.0,2.0,2.0,0.5892,0.0913084990168232,0.075,0.652159896841,0.290457769181,0.612519083969,0.306259541985,0.611893583725,0.296165884194,0.616509926855,0.271682340648,0.548854041013,0.291917973462,0.153736316,0.1898366606,0.0850034554,0.1807856129,0.2242314647,0.0985626283,0.2410308236,0.2945703292,0.1636812847,0.2304259635,0.7922136713,0.1228308435,0.0550777124,0.3631944444,7389.0,8708.0,4223.0,8684.0,7125.0,7451.0,5368.0,2083.0,4635.0,2816.0,19220.150898,14258.0,16329.345141,76.1461475169641,12.59515768395575,2.940960700933222,12.785574950469384,14.37173128372222,7.868002920928614,89.17488898151937,58330.236984473566,10.492974269974278,3.8103905911586704,3,0.5505,0.4495,1.0,0.7497,0.6974,2080.0
2932,2.0,1,1,2,2,1,1.0,2.0,2.0,0.0,1983.0,0.5925,0.0378,0.3016,0.0045,0.0035,0.0005,0.0282,0.0242,0.0071,0.5693,2288.0,4024.0,2.0,2.0,0.1193,0.112,0.15,0.249019607843,0.370588235294,0.254658385093,0.364389233954,0.256637168142,0.401769911504,0.246056782334,0.356466876972,0.139028475712,0.179229480737,0.2995720399,0.4186046512,0.2608695652,0.3500678426,0.4662921348,0.313059034,0.381270903,0.4776119403,0.3534482759,0.3843283582,0.5396984925,0.1768844221,0.1396984925,0.5404761905,5500.0,9166.0,5338.0,6661.0,5500.0,515.0,197.0,318.0,309.0,206.0,37046.844221,26073.0,22605.375,77.6600036621093,10.0500001907348,1.17999994754791,19.1700000762939,11.1999998092651,5.01000022888183,91.3199996948242,46470.06,12.9099998474121,4.01999998092651,2,0.4125,0.5875,1.0,0.471,0.1737,111.0
4187,1.0,1,1,1,3,3,-2.0,-2.0,-2.0,0.0,233.0,0.3562,0.0086,0.1717,0.1931,0.0,0.0086,0.073,0.103,0.0858,0.0429,25592.0,8704.0,4.0,2.142507236695613,0.2651,0.0,0.039,0.379310344828,0.2878495205826216,0.565217391304,0.159420289855,0.649122807018,0.276829904139649,0.647058823529,0.253801107928776,0.692307692308,0.1883543183037417,0.6808510638,0.5468781949183574,0.3470241690231884,0.75,0.5846318995346723,0.3894773273565057,0.8387096774,0.6295410109199638,0.4355592795536239,0.7659574468,0.6280991736,0.1554433811001949,0.1261318109006949,0.5600308676121174,28332.0,28332.0,24167.0,28332.0,28332.0,138.0,104.0,34.0,41.0,97.0,56637.644628,15714.0,14314.338235,76.1461475169641,12.59515768395575,2.940960700933222,12.785574950469384,14.37173128372222,7.868002920928614,89.17488898151937,58330.236984473566,10.492974269974278,3.8103905911586704,1,0.691,0.309,2.0,0.3125,0.5625,44.0
1237,2.0,1,1,2,2,1,2.0,3.0,2.0,0.0,422.0,0.7038,0.218,0.0237,0.0047,0.0024,0.0024,0.0332,0.0071,0.0047,0.2014,3912.0,10130.0,2.0,2.0,0.3088,0.139,0.178,0.213438735178,0.403162055336,0.236,0.368,0.244444444444,0.333333333333,0.155115511551,0.39603960396,0.154761904762,0.21130952381,0.3198198198,0.4727272727,0.2982005141,0.3333333333,0.5818181818,0.2997542998,0.4047619048,0.6756756757,0.3785900783,0.4610778443,0.5142857143,0.1857142857,0.1510204082,0.590389016,5500.0,11885.0,5500.0,6560.0,5500.0,312.0,58.0,254.0,140.0,172.0,37491.279592,28242.5,14139.682353,90.3799972534179,7.40000009536743,0.68999999761581,1.53999996185302,9.56999969482422,6.44999980926513,97.0899963378906,48204.09,10.2299995422363,3.69000005722045,2,0.5427,0.4573,1.0,0.6091,0.3858,32.0
4497,1.0,0,8,1,1,3,-2.0,-2.0,-2.0,0.0,581.0,0.2083,0.0,0.7866,0.0,0.0,0.0034,0.0017,0.0,0.0,0.0,14344.0,1632.0,2.0,2.0,0.7015,0.175,0.075,0.652159896841,0.290457769181,0.612519083969,0.306259541985,0.611893583725,0.296165884194,0.616509926855,0.271682340648,0.548854041013,0.291917973462,0.153736316,0.1898366606,0.0850034554,0.1807856129,0.2242314647,0.0985626283,0.2410308236,0.2945703292,0.1636812847,0.2304259635,0.7922136713,0.1228308435,0.0550777124,0.3631944444,7389.0,8708.0,4223.0,8684.0,7125.0,7451.0,5368.0,2083.0,4635.0,2816.0,19220.150898,14258.0,16329.345141,76.1461475169641,12.59515768395575,2.940960700933222,12.785574950469384,14.37173128372222,7.868002920928614,89.17488898151937,58330.236984473566,10.492974269974278,3.8103905911586704,3,0.494,0.506,1.0,0.8139,0.7367,2080.0
1238,3.0,1,1,3,4,2,21.0,12.0,11.0,0.0,1106.0,0.4783,0.208,0.1284,0.0416,0.0009,0.0,0.0497,0.0235,0.0696,0.0181,14573.0,12799.0,2.0,2.0,0.5556,0.037,0.046,0.031088082902,0.152849740933,0.490842490842,0.113553113553,0.596666666667,0.146666666667,0.686900958466,0.076677316294,0.59375,0.065972222222,0.6947791165,0.7942122186,0.5294117647,0.7322097378,0.8482972136,0.5545023697,0.8024054983,0.88125,0.7061068702,0.8647058824,0.2804487179,0.1105769231,0.1201923077,0.8240270728,16262.0,25306.0,6875.0,18250.0,13500.0,676.0,348.0,328.0,462.0,214.0,85729.280449,71417.0,3113.9,79.3300018310547,11.2799997329711,4.63999986648559,5.96000003814697,22.6599998474121,17.3500003814697,87.2600021362304,82700.4,5.36999988555908,2.82999992370605,1,0.3201,0.6799,2.0,0.3432,0.6479,266.0
4081,1.0,0,4,1,1,3,-2.0,-2.0,-2.0,0.0,164.0,0.6159,0.061,0.2378,0.0244,0.0122,0.0,0.0061,0.0,0.0427,0.4878,11524.0,7697.0,2.0,2.0,0.5535,0.143,0.025,0.76875,0.14375,0.75730994152,0.134502923977,0.754716981132,0.141509433962,0.731861198738,0.170347003155,0.465174129353,0.07960199005,0.5331179321,0.5844155844,0.3821656051,0.5512820513,0.6107526882,0.3773584906,0.5871212121,0.6461538462,0.5582706767,0.6292974589,0.5441595442,0.1524216524,0.1096866097,0.5598086124,6333.0,6333.0,3167.0,6333.0,6333.0,707.0,557.0,150.0,657.0,50.0,41142.417379,26200.0,28279.112554,94.7300033569336,1.37000000476837,1.42999994754791,1.82000005245208,18.1599998474121,9.71000003814697,94.0199966430664,65397.7,5.98999977111816,2.69000005722045,3,0.0366,0.9634,1.0,0.5918,0.7755,320.0
